gen_name,steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
gen_1493_153_460_187,126994.51,130347.0,18432.50872751455,3740.0,140514.0,747.5,765.0,101.09772499913142,44.0,765.0,1530.9357206159007,1580.6378602472223,279.19814718457656,0.6552116868265089,1646.1111471319148
gen_1493_153_460_188,123625.01,130563.0,28003.942859709954,3646.0,139660.0,722.97,765.0,152.47356852910605,48.0,765.0,1446.9430695219373,1576.923798703383,415.8886453556378,0.8165308187617347,1634.4254397026261
gen_1493_153_460_189,124941.31,129809.5,25073.529707121415,3566.0,140063.0,733.34,765.0,139.07740434736334,48.0,765.0,1489.0020125944234,1578.590384965295,352.6530961395952,0.7974681040430479,1670.8176592800935
gen_1493_153_460_190,123436.29,129717.0,27395.40758714679,5315.0,141100.0,727.03,765.0,150.26173531541556,69.0,765.0,1471.8916695362473,1582.4925782625555,384.98430376370635,1.2105229023336033,1667.564512674407
gen_1493_153_460_191,125646.82,129089.0,20722.171622385526,6095.0,141615.0,742.37,765.0,111.64422555600447,73.0,765.0,1508.8447768572178,1587.0613642482617,313.9682129385394,1.3229908133831674,1640.372575517612
gen_1493_153_460_192,125194.62,130362.0,24922.993902731672,3224.0,140600.0,734.73,765.0,137.79178894259263,50.0,765.0,1497.9631622765812,1580.7077526843304,337.3803301778347,0.8914400460247196,1644.7510750062886
gen_1493_153_460_193,125217.04,129943.0,25136.931329786457,3390.0,142672.0,732.69,765.0,138.2287014335301,46.0,765.0,1473.9120663286847,1578.7657129646316,357.39617697351275,0.7962291838272711,1657.7848138009035
gen_1493_153_460_194,121779.15,130027.0,32118.88366004491,3526.0,142450.0,712.21,765.0,177.68411831111973,44.0,765.0,1425.8518089984054,1573.97731658371,433.08899845588115,0.6938057627798715,1645.0241863279625
gen_1493_153_460_195,124865.65,129272.0,24630.497465286808,4034.0,141740.0,735.75,765.0,135.09480930072775,53.0,765.0,1504.133672494994,1586.803776572422,330.447619793083,0.9273261644295413,1655.4274799654695
gen_1493_153_460_196,127374.01,129516.0,18042.177789554673,3526.0,140972.0,746.89,765.0,100.1069323273868,45.0,765.0,1510.89948930699,1584.4365753265427,288.8672166928202,0.7295700646821704,1652.1177108907714
gen_1493_153_460_197,121757.21,127742.0,27275.15749516215,3528.0,138813.0,721.45,765.0,149.55730507066514,44.0,765.0,1434.2129602915263,1591.4133402598065,428.97825087686124,0.693423712557861,1657.5961368288074
gen_1493_153_460_198,125907.83,129751.5,21925.41102102991,3466.0,142766.0,741.5,765.0,120.92208235057814,45.0,765.0,1516.4389473011831,1582.0914519361297,305.47936849162323,0.7418265692718514,1678.8020439870618
gen_1493_153_460_199,121788.87,128920.5,30485.405982422148,3286.0,143889.0,719.01,765.0,165.09479065070468,51.0,765.0,1463.2689650056302,1580.631912808541,413.58870346681795,1.0357075583687263,1649.5226624436925
gen_1493_153_460_200,124215.16,129603.5,26378.730708932904,4868.0,141044.0,730.16,765.0,143.82056320290224,59.0,765.0,1484.5446283710469,1585.1325538995584,370.9374553742705,0.9908090539545592,1639.8107993227136
gen_1493_153_460_201,126493.96,129002.0,17528.013516037692,5621.0,143749.0,747.4,765.0,90.74535800799953,72.0,765.0,1518.7774143447123,1588.9448976347726,305.5090173487889,1.3823687877172968,1670.0097371759612
gen_1493_153_460_202,127214.04,130047.5,17803.674773439332,5455.0,140838.0,746.43,765.0,95.97877421596925,67.0,765.0,1500.0341784388097,1579.715931837984,300.39352255246826,1.197713815675985,1653.6764533380517
gen_1493_153_460_203,122747.49,128724.0,27539.96488795692,4469.0,141772.0,724.7,765.0,153.3465030576178,59.0,765.0,1459.5957650970752,1586.8252391857945,401.31390293209887,1.0254711473184264,1661.987244715515
gen_1493_153_460_204,128474.78,129413.0,12860.810064362196,9675.0,143234.0,755.8,765.0,66.9777575020245,106.0,765.0,1544.4153278538436,1587.6598735345444,224.73418077642506,2.1878230381758934,1646.06324828022
gen_1493_153_460_205,125721.73,129418.5,21693.925898211695,4615.0,140414.0,741.33,765.0,119.76143410964985,59.0,765.0,1513.0914555646307,1585.3132223946764,312.7274061138285,1.04298604269446,1672.9970031994524
gen_1493_153_460_206,129790.09,129768.0,4266.9524888261885,119091.0,140189.0,760.76,765.0,17.041783944176736,672.0,765.0,1538.1116664912574,1583.8539866251144,192.91046047934427,630.3135468997917,1648.9308260872426
gen_1493_153_460_207,127176.22,131099.0,20858.938079672225,3288.0,140318.0,744.53,765.0,111.37598080376216,46.0,765.0,1522.4222127974813,1575.0256483525188,285.4103545473869,0.8201789808956879,1674.1690416122497
gen_1493_153_460_208,122023.72,129858.0,29727.81376626273,4455.0,142311.0,719.16,765.0,163.4497916792799,57.0,765.0,1445.5422203149772,1581.4233536885072,417.79817476681745,0.9905468232196437,1657.0863317367496
gen_1493_153_460_209,124841.89,130483.5,26043.145423275968,1832.0,144474.0,730.37,765.0,145.63987469096503,22.0,765.0,1479.6940341678987,1580.7803536148435,366.4773789589144,0.29420801637042665,1653.5724002423885
gen_1493_153_460_210,122362.27,130034.0,30536.231574264362,3626.0,143322.0,717.86,765.0,165.4712675965226,48.0,765.0,1447.928694063312,1576.1841156025203,421.74099360771527,0.7203268765944628,1647.2756870161538
gen_1493_153_460_211,126793.87,129306.0,18065.166858711826,3204.0,141778.0,748.26,765.0,99.44683202596248,48.0,765.0,1528.0273126163804,1586.767253698813,265.8554090877622,0.9254284745497076,1666.1578515040924
gen_1493_153_460_212,124869.31,129332.0,24921.067313297397,3696.0,141800.0,733.8,765.0,138.78378867864933,48.0,765.0,1493.4224016569226,1583.4330879546055,350.83262388736534,0.8058275961434043,1652.3252892324197
gen_1493_153_460_213,127344.44,129467.5,18001.669264998734,5195.0,141571.0,750.72,765.0,97.3538987406257,65.0,765.0,1550.8174428677348,1585.4355497277293,226.48078146899627,1.168089787804257,1669.4456004736098
gen_1493_153_460_214,130756.65,130262.0,4129.614413901134,120898.0,139390.0,765.0,765.0,0.0,765.0,765.0,1582.1985090878986,1584.616611810588,25.056979908300832,1531.6507005369574,1645.0788248778128
gen_1493_153_460_215,128487.5,129379.0,13327.020728204785,3958.0,144000.0,755.31,765.0,71.71034723106563,56.0,765.0,1543.203555351618,1585.4780474383288,222.18898573989608,1.0716629976106276,1664.3231734850367
gen_1493_153_460_216,126915.01,129277.5,18151.323356436027,4091.0,144079.0,746.69,765.0,99.76218672422934,55.0,765.0,1516.9006400283822,1584.5431486306984,298.550865706126,0.995922928823693,1674.1690416122497
gen_1493_153_460_217,126400.45,129876.0,22077.04898095531,3616.0,150782.0,741.93,765.0,120.67346477167219,50.0,765.0,1515.915499059844,1577.694766559759,296.3566687804482,0.9026914624529212,1658.2532899398477
gen_1493_153_460_218,127484.34,129330.0,17906.314568453217,5070.0,142655.0,750.11,765.0,97.22539740211917,65.0,765.0,1541.6544655489765,1586.6296482470161,236.2815396896153,1.1956558694902353,1638.4054997475887
gen_1493_153_460_219,123155.0,129073.5,27467.773949484876,3840.0,141512.0,723.34,765.0,153.13995037220042,53.0,765.0,1436.8381999270632,1583.6803057209568,407.5463472570076,0.9283994514164423,1642.8566921402935
gen_1493_153_460_220,124251.12,128630.5,25026.00360036736,2469.0,142386.0,731.55,765.0,139.82420212538318,28.0,765.0,1467.8526485067603,1582.2920798212917,360.966780531589,0.366132098778508,1662.0154149281243
gen_1493_153_460_221,124785.49,128605.0,24810.902351383756,3668.0,138871.0,735.51,765.0,138.04104425858273,48.0,765.0,1509.1165683461807,1588.9171975312688,328.1104038720902,0.8117860130579728,1658.6451561495664
gen_1493_153_460_222,126859.59,130561.0,21928.406671299672,3192.0,141850.0,742.51,765.0,119.63063946999532,48.0,765.0,1517.8984197848,1579.2276900184752,291.0037729848742,0.9287986107947311,1653.5724002423885
gen_1493_153_460_223,128712.91,129743.0,13558.106429804275,4855.0,143526.0,753.37,765.0,72.76271778871374,61.0,765.0,1522.7702419321495,1584.033940757367,256.67491911041583,1.073648361161471,1680.2481928833456
gen_1493_153_460_224,126818.75,130835.0,21853.09392849214,4238.0,142062.0,740.47,765.0,116.95618453078913,49.0,765.0,1497.0031966278773,1575.8619831033095,326.602136339013,0.7395055204127045,1631.0131128344954
gen_1493_153_460_225,124524.58,128427.5,23007.78647639968,4782.0,139858.0,736.44,765.0,125.32145227374282,60.0,765.0,1491.467317021667,1590.1467407232594,354.4999544721785,1.0342394633966532,1680.095408259199
gen_1493_153_460_226,127669.31,129466.0,14578.368810463673,5359.0,139014.0,752.32,765.0,77.77298759852293,68.0,765.0,1531.6305266874258,1586.889653760151,258.4155782045008,1.2618964362771083,1659.009280132639
gen_1493_153_460_227,120732.1,128190.5,29805.32222657558,3460.0,137633.0,719.17,765.0,169.0199429061553,45.0,765.0,1470.2886751571425,1589.3825469138924,413.8847447174596,0.7069786377233764,1674.1618437006896
gen_1493_153_460_228,126315.45,128976.0,19636.47544615632,4395.0,141336.0,739.89,765.0,107.1092801768362,64.0,765.0,1466.8253001448902,1584.5554418034067,358.75656956523295,1.3218769261088104,1657.0514307450965
gen_1493_153_460_229,126043.16,130146.0,21789.778886312724,4737.0,143896.0,740.82,765.0,119.46960952476576,60.0,765.0,1504.746272260899,1579.989866328976,315.6506745706159,1.057726699264747,1648.483929271994
gen_1493_153_460_230,129097.31,130592.5,13232.696985645063,4787.0,140702.0,756.54,765.0,70.61719620602337,60.0,765.0,1551.6241058767782,1581.9425245637858,191.87080464717135,1.0471081766536903,1672.9395430295554
gen_1493_153_460_231,127271.45,129344.0,18571.30156902041,777.0,146649.0,748.54,765.0,104.31360601570631,1.0,765.0,1538.1161222244068,1587.6968561842282,254.72913475153163,0.1,1672.5805507073233
gen_1493_153_460_232,126167.92,127904.0,16948.594874903345,9988.0,141214.0,748.28,765.0,89.31988356463526,118.0,765.0,1521.6473977019425,1589.9030676113125,297.0904990696508,2.8283756328588274,1652.5467921701452
gen_1493_153_460_233,124715.0,129660.0,24854.23888434325,3674.0,142916.0,735.68,765.0,137.78010596599208,44.0,765.0,1510.528207529526,1582.5138748253733,325.92229149715644,0.6666418637056001,1667.2516142208142
gen_1493_153_460_234,123957.52,129749.0,25065.927804284445,3898.0,145147.0,731.63,765.0,136.0235755301264,55.0,765.0,1479.8638061980473,1584.7507010342229,380.445083743751,1.0434265066550272,1658.6101568290992
gen_1493_153_460_235,124739.23,129226.5,24576.08868182852,3863.0,138313.0,734.07,765.0,134.12458797699992,50.0,765.0,1483.2886805439741,1583.741193056689,351.6246610035463,0.786406191737728,1668.1481107775662
gen_1493_153_460_236,122249.04,129160.0,29606.898498802606,3449.0,141798.0,720.13,765.0,164.1281605940918,43.0,765.0,1456.735378105263,1581.186744984263,411.15819376999906,0.6734117668383063,1668.0341899875275
gen_1493_153_460_237,128648.46,129034.5,13323.429500260061,5337.0,139898.0,754.12,765.0,72.2417164801612,60.0,765.0,1529.8249333660074,1586.4513612514518,242.84970559193715,0.9431979430078067,1660.2504972224444
gen_1493_153_460_238,129765.85,129509.5,4404.418693482717,121357.0,144072.0,765.0,765.0,0.0,765.0,765.0,1588.3352571496632,1589.2313556093814,26.755063030153227,1506.4604245153294,1641.9526925645532
gen_1493_153_460_239,127273.01,130100.0,17992.53322603296,5179.0,139037.0,749.61,765.0,98.27948870440873,64.0,765.0,1539.7220042097556,1581.951639255204,246.134157678581,1.121171686603357,1661.670428237695
gen_1493_153_460_240,125163.97,129512.5,22291.57823369848,3710.0,140637.0,738.35,765.0,118.50041139169095,45.0,765.0,1492.1850398201614,1581.8180927025994,346.7844176610414,0.694420637544423,1674.4930435039346
gen_1493_153_460_241,126120.98,129439.5,21559.245737724683,4142.0,140422.0,743.49,765.0,117.61415688598034,55.0,765.0,1530.9834089740727,1586.460974689824,286.3940022101362,0.9840967132092491,1660.2926210850403
gen_1493_153_460_242,127689.2,130302.5,13816.379784878529,51844.0,141632.0,748.99,765.0,67.51851523841442,379.0,765.0,1494.2848388677553,1580.9258091459253,326.4064006705799,40.355916765252424,1659.33158927062
gen_1493_153_460_243,127476.76,129333.5,18254.096519477484,3670.0,144047.0,748.08,765.0,100.74489366712338,44.0,765.0,1527.3490912269417,1586.2708327223722,271.1923697362921,0.6673476241928527,1647.440291302843
gen_1493_153_460_244,125600.16,129958.0,23011.368785328697,5495.0,142418.0,738.51,765.0,123.21164677091205,65.0,765.0,1501.7458055425182,1582.1369673140643,329.2917391303909,1.1069445813905274,1668.0911474725708
gen_1493_153_460_245,127761.07,129650.0,15031.751574753356,21640.0,143204.0,750.99,765.0,74.30995828285734,209.0,765.0,1516.4335565607366,1585.0519209487895,285.3818010301975,7.850979361677487,1687.0931658433726
gen_1493_153_460_246,127857.43,130374.0,17837.470393110678,6440.0,146354.0,748.53,765.0,95.79545448506416,77.0,765.0,1522.55266516623,1581.417392320487,277.8795889781922,1.4290118331051356,1655.2535190706199
gen_1493_153_460_247,125173.81,128396.5,21180.149769392567,3661.0,140772.0,741.76,765.0,115.5788146677409,48.0,765.0,1510.8666129849537,1590.1344539343627,312.0906171952703,0.813289634895037,1664.2595288270495
gen_1493_153_460_248,123487.88,130179.5,27374.942950910423,4163.0,139730.0,724.92,765.0,151.59701052461423,50.0,765.0,1448.3059505081349,1580.3561321348673,397.5861709983326,0.7876854383281077,1667.7993018590673
gen_1493_153_460_249,127587.9,130526.0,18274.672893652572,5271.0,140636.0,748.28,765.0,98.46482417594619,66.0,765.0,1526.464753873682,1578.9260465150833,274.2351090224435,1.194317911027098,1667.664108127702
gen_1493_153_460_250,125439.31,130326.0,24846.94295912276,5185.0,141523.0,735.08,765.0,135.4373419703739,68.0,765.0,1495.4000098469696,1578.9376297833624,338.13087673778193,1.23979489012202,1670.9035250283628
gen_1493_153_460_251,125455.27,129335.0,21880.65456829617,4218.0,140504.0,739.37,765.0,121.49268743426497,51.0,765.0,1498.8516170934063,1583.088931112856,329.9068685333381,0.8135769645299004,1668.8962941012514
gen_1493_153_460_252,124093.74,130178.5,25788.243688401893,4960.0,141768.0,731.92,765.0,139.62798286876452,55.0,765.0,1492.142845709791,1581.8303203498212,362.79413850260494,0.8271207054686291,1656.0820628184558
gen_1493_153_460_253,124714.91,128735.0,20737.501676959546,5387.0,140348.0,741.31,765.0,110.55927776536893,68.0,765.0,1509.13054694857,1589.7397436943493,331.86813746751375,1.2556271274427584,1645.7622652490124
gen_1493_153_460_254,123587.62,129390.0,24650.95362243822,5397.0,140173.0,732.95,765.0,133.8146759514815,65.0,765.0,1491.914608991331,1585.350674093499,371.0467745610533,1.1155001692757647,1679.4265557356925
gen_1493_153_460_255,124093.41,129217.0,25729.047218696225,3420.0,142200.0,729.44,765.0,140.11119298614227,47.0,765.0,1465.0404798352756,1583.104136599404,385.8913579617728,0.8285278806744985,1667.479159307036
gen_1493_153_460_256,131205.71,131498.5,4375.89555472934,120694.0,143061.0,763.96,765.0,8.724585950060897,679.0,765.0,1567.2879544045252,1576.6260944979363,98.64736681733525,664.9889002309404,1646.4739452482427
gen_1493_153_460_257,123055.49,129396.0,27181.505235176,4398.0,142579.0,728.58,765.0,151.09713299728753,57.0,765.0,1490.9628670591003,1586.0909543921437,364.641600177949,0.9769056516971384,1681.8731890298443
gen_1493_153_460_258,122618.0,127938.0,26461.56092750388,4034.0,138689.0,728.45,765.0,146.7690958614926,52.0,765.0,1483.8905349622075,1592.4257738452206,383.7092428955537,0.8878507733219976,1667.0810163659576
gen_1493_153_460_259,126193.95,129614.5,21783.938812517354,3366.0,146723.0,742.15,765.0,120.26781572806584,45.0,765.0,1520.7118721855304,1585.5758562593326,300.12780561507896,0.7092715531982842,1661.5085695851164
gen_1493_153_460_260,127676.83,129425.0,14936.75544825917,3008.0,138542.0,750.42,765.0,80.60027047101022,45.0,765.0,1516.2505868689802,1585.7564120407346,286.0704177557404,0.8512357730422702,1659.4297205518874
gen_1493_153_460_261,128772.73,130798.0,11653.457739104735,25432.0,141290.0,753.21,765.0,59.68991455849139,227.0,765.0,1509.9907733862563,1579.2790463543884,290.1785110053562,9.072495958074024,1653.475301692953
gen_1493_153_460_262,125605.04,129185.0,20965.788481676525,3272.0,139981.0,740.43,765.0,115.0172382732258,45.0,765.0,1492.0654977301058,1587.1720196253507,333.17440375549256,0.784485242717605,1686.6440489130696
gen_1493_153_460_263,121816.29,129751.0,30528.44387101806,3610.0,142596.0,718.17,765.0,169.639385462221,50.0,765.0,1460.8678084582216,1582.6236722594317,410.69573441115887,0.8551047672428892,1679.3248436607983
gen_1493_153_460_264,127618.26,130135.0,18252.876220267317,3451.0,141134.0,746.68,765.0,99.85077666197694,49.0,765.0,1510.990005714027,1582.1247735850654,295.4114460382563,0.9022176737220101,1649.9566205691724
gen_1493_153_460_265,126916.81,129875.0,19497.343462992594,2589.0,140431.0,743.17,765.0,107.30871865789844,36.0,765.0,1495.7574382682294,1580.9686221284953,319.66961963264794,0.6018222410040689,1655.2952646967194
gen_1493_153_460_266,126501.1,128692.0,19258.510192379887,4035.0,141054.0,745.97,765.0,104.74134379508408,51.0,765.0,1524.8315125793504,1590.795050651268,289.1064216256157,0.8492236628689797,1646.9055072272029
gen_1493_153_460_267,122516.73,129518.0,28086.570557779032,2350.0,140593.0,722.91,765.0,154.67502028446606,32.0,765.0,1452.142140795097,1581.6539574355766,410.22459502603147,0.5122272453221232,1676.498823623157
gen_1493_153_460_268,124986.66,129489.5,24899.12489555406,3568.0,140194.0,735.87,765.0,138.32900310491652,48.0,765.0,1513.4199262143497,1586.1389915061695,324.03910890706135,0.8338173074324658,1646.090618541939
gen_1493_153_460_269,126708.13,128835.5,17850.392517059674,3217.0,140716.0,751.11,765.0,96.59098249836782,49.0,765.0,1558.5275790285127,1591.061040628569,224.40825880030724,0.9656782315551825,1654.3498033489864
gen_1493_153_460_270,129003.25,130409.0,13542.625211808087,3936.0,141256.0,757.18,765.0,71.56806270956342,48.0,765.0,1561.8962074238268,1582.9554183750943,177.9127979826156,0.7581809296988113,1675.3219015103707
gen_1493_153_460_271,125745.72,129688.0,22005.89416091971,2616.0,140423.0,737.91,765.0,122.42508688990179,33.0,765.0,1485.892867356271,1581.964135320759,352.2611801519064,0.49296484676134145,1663.9060799584329
gen_1493_153_460_272,120087.66,129640.5,34405.702056554524,2376.0,140789.0,708.4,765.0,192.001041663841,33.0,765.0,1459.3840051749073,1582.5548106723006,430.9909597010149,0.5416383347897195,1662.4945272418956
gen_1493_153_460_273,126695.24,128941.5,18221.097545493794,4771.0,152494.0,747.56,765.0,99.28880299409394,63.0,765.0,1522.221972626637,1589.1513951547518,280.27699651591297,1.153376405628324,1663.750633596036
gen_1493_153_460_274,126161.31,129226.5,21269.736279368863,6558.0,142284.0,742.13,765.0,113.73386962554294,85.0,765.0,1508.3908640232635,1584.2933459076394,314.79966066543176,1.791764810291376,1664.641506052492
gen_1493_153_460_275,125218.64,129375.5,23031.407913768533,5164.0,145524.0,735.09,765.0,125.98500664761663,62.0,765.0,1468.6761645877611,1585.1508684028763,359.2342634611542,1.051163537175249,1656.2771947015806
gen_1493_153_460_276,124427.97,130393.0,27219.235426240393,1835.0,144650.0,726.02,765.0,149.61537220486406,26.0,765.0,1454.3018688692966,1577.6042617780843,397.38261871671307,0.41836415451510045,1663.369267586743
gen_1493_153_460_277,128981.79,129878.0,13420.43824567216,5713.0,150581.0,754.66,765.0,70.54150834792236,69.0,765.0,1529.5123035681909,1583.643363155446,229.95178406578796,1.2291343121523175,1665.0308267169196
gen_1493_153_460_278,130438.9,129969.5,5190.86844468245,118110.0,144110.0,763.13,765.0,11.931181835845099,655.0,765.0,1562.9066378099396,1586.0287330798885,131.23931073849624,513.3604419393025,1664.457558349416
gen_1493_153_460_279,125733.5,127972.5,20793.77960184247,4387.0,139763.0,743.37,765.0,112.51121321894988,57.0,765.0,1517.98205263386,1593.0299530308134,294.1119992209615,1.0109755243970093,1647.2276867016387
gen_1493_153_460_280,126019.53,128762.0,17665.676607169622,5453.0,137069.0,746.12,765.0,97.9123363014079,69.0,765.0,1504.362051294717,1585.1447801415966,297.94670301869417,1.2850480192264213,1663.6799905219448
gen_1493_153_460_281,125419.8,129201.5,21793.29468483368,4963.0,139961.0,738.62,765.0,121.03865333024821,62.0,765.0,1489.2851134575897,1583.2107113637326,343.1517555948144,1.0370985416683718,1663.7082466745421
gen_1493_153_460_282,122841.82,128990.5,27304.456646628223,3384.0,141780.0,726.17,765.0,148.85140610689578,44.0,765.0,1473.5681107251312,1583.475853254875,399.3741236491751,0.7220686211116982,1657.1002927492962
gen_1493_153_460_283,128478.24,129081.0,12940.943818068294,6405.0,139220.0,756.25,765.0,69.43102692600765,82.0,765.0,1553.3914069389043,1590.9092840997291,207.39338179498478,1.6761820313350797,1636.1765929294743
gen_1493_153_460_284,128315.07,130419.5,14001.74620913763,2691.0,141569.0,750.9,765.0,77.63394875954722,32.0,765.0,1507.1481100936805,1582.0093294054386,294.17729066400057,0.44858298264083163,1650.0668865633183
gen_1493_153_460_285,127053.13,130700.5,21475.5180392255,4168.0,147329.0,742.38,765.0,114.73515415948155,50.0,765.0,1505.286258973102,1578.9296135736372,305.62731845220634,0.7867712594397087,1689.6178099508984
gen_1493_153_460_286,127465.41,130302.0,18382.444424012276,3665.0,142254.0,745.57,765.0,101.53809679130293,47.0,765.0,1501.4351143558206,1578.8090924723838,307.09458992238996,0.7747805114080445,1667.3724859784743
gen_1493_153_460_287,125714.17,128871.0,20894.386653862322,3312.0,139468.0,740.48,765.0,114.26762271089741,46.0,765.0,1492.9993990089072,1586.178821143669,338.9123590051139,0.8144130180363731,1660.089052035787
gen_1493_153_460_288,126932.52,129619.0,18008.47016183218,3823.0,140951.0,749.57,765.0,98.83392686724535,54.0,765.0,1542.3839954206715,1586.7118648150858,247.40566725344107,1.0193589085490085,1685.6440255725868
gen_1493_153_460_289,124025.86,130011.0,27828.218717345168,1798.0,140036.0,728.27,765.0,154.44409053116925,24.0,765.0,1490.1838085832144,1581.4020346159994,359.04764830316736,0.3601545326678811,1656.2981057697214
gen_1493_153_460_290,128087.09,129056.0,13360.115121581102,4313.0,144047.0,755.51,765.0,71.4002093834465,59.0,765.0,1547.6748946296386,1588.1298317524006,218.79282528943364,1.1131193818741711,1669.9025787410812
gen_1493_153_460_291,125903.53,129472.0,21659.27147687798,3221.0,143637.0,739.53,765.0,119.94969403879279,50.0,765.0,1491.7570120970556,1581.1532852867995,332.37951387037725,1.0095822124644835,1640.6706182406308
gen_1493_153_460_292,129171.04,129696.5,13514.545129540988,3778.0,147532.0,752.26,765.0,74.48981406877051,45.0,765.0,1508.2036274961238,1585.1633625055292,270.94764346236667,0.6822847593480373,1644.7032944726586
gen_1493_153_460_293,128736.93,131402.0,17935.004242684194,5515.0,142790.0,750.51,765.0,95.93190240999083,71.0,765.0,1538.548937059833,1576.5808894822862,238.19669052477852,1.3611946225532063,1645.5298002084387
gen_1493_153_460_294,126783.72,129928.0,18837.443270826327,6303.0,142735.0,743.88,765.0,102.45704270571156,76.0,765.0,1497.373312420851,1582.6264057282401,325.7872236888511,1.412792276105451,1640.846810576267
gen_1493_153_460_295,127900.75,128901.5,11350.567794057706,25440.0,141192.0,753.75,765.0,57.977991514021944,221.0,765.0,1513.415502760339,1587.3313420781526,276.22443327040014,8.262931635222571,1676.4771401278947
gen_1493_153_460_296,126379.3,129204.5,18191.270997651594,3564.0,142378.0,744.89,765.0,102.18482225849395,46.0,765.0,1505.3789419924617,1586.0409950471983,320.2943692167215,0.7584921704002844,1667.763721381869
gen_1493_153_460_297,125929.13,129558.5,21984.019412134352,2150.0,139085.0,741.29,765.0,123.13588388443068,24.0,765.0,1515.665653549563,1586.4881068704813,298.8302385021298,0.30203228928562353,1669.3670950115493
gen_1493_153_460_298,128072.56,128960.0,13497.616976577754,6247.0,143550.0,755.52,765.0,71.14583332845291,73.0,765.0,1551.803959573641,1590.2578087704883,224.65015230430961,1.2923122361916342,1668.7537055782911
gen_1493_153_460_299,127270.3,129766.0,18331.43914181317,1168.0,145916.0,747.16,765.0,101.02333591799473,4.0,765.0,1518.275094345767,1585.080841127406,286.2236323552043,0.1,1673.7445232014686
gen_1493_153_460_300,126713.82,128275.5,11473.784304561419,62261.0,141626.0,747.41,765.0,58.93082300460431,420.0,765.0,1462.450121856562,1589.2096953007551,364.2608635464554,57.96968648571253,1683.6932152006154
gen_1493_153_460_301,130499.04,130503.0,4764.701148907452,116639.0,142268.0,762.12,765.0,16.840593813758467,627.0,765.0,1553.0328897086595,1581.2169515743954,163.9061477322667,394.4507281125038,1657.2888008724628
gen_1493_153_460_302,127470.85,130026.0,18009.344247570483,5634.0,142424.0,747.87,765.0,97.5491317234551,71.0,765.0,1518.477492899849,1583.052428817152,281.4157077671575,1.3337592863623573,1695.3809520504947
gen_1493_153_460_303,125802.86,129232.0,21919.838356621156,2860.0,141986.0,741.36,765.0,121.18155965327398,47.0,765.0,1515.0343363097716,1582.9654316769054,306.3410668526967,0.9038752065480518,1664.0474325510002
gen_1493_153_460_304,129090.13,130332.5,13573.473582436443,4099.0,143352.0,753.57,765.0,73.22530368663554,52.0,765.0,1522.1622256425806,1579.339737574906,252.2907848644243,0.8742446218542711,1672.4513698880805
gen_1493_153_460_305,124553.29,129391.0,24626.149038895626,3692.0,140886.0,733.79,765.0,135.31151429202174,47.0,765.0,1487.1851913761293,1585.5798601762067,358.0699551806338,0.7692872160098074,1679.0633829394317
gen_1493_153_460_306,126797.2,129246.0,18138.721655618403,3966.0,140826.0,747.73,765.0,100.28926712265874,50.0,765.0,1527.6159152965965,1586.221622024546,281.5050825695546,0.8255077903587738,1666.6405468823891
gen_1493_153_460_307,125080.94,129716.5,21925.23804469178,3218.0,138752.0,738.29,765.0,123.32706880486538,46.0,765.0,1492.6306151827985,1585.3160166835569,347.36763039701873,0.8374801420178026,1683.4663043767898
gen_1493_153_460_308,126245.22,129888.0,22023.938870501795,4020.0,141821.0,739.11,765.0,122.30567403027547,50.0,765.0,1495.1152067862463,1585.7502165727155,338.0239985521756,0.8147774904791037,1643.9734514618656
gen_1493_153_460_309,125025.92,129604.5,24901.858266274026,4218.0,143940.0,735.81,765.0,137.54669716136405,47.0,765.0,1511.4859139821044,1585.1298417563692,327.45663994843267,0.6761041871014899,1647.6255299671955
gen_1493_153_460_310,125626.17,130174.0,21960.481277082705,3806.0,141266.0,736.79,765.0,122.41963037029643,47.0,765.0,1471.9735038071747,1577.531985375361,359.3364600626779,0.7469397071553885,1655.0448381830004
gen_1493_153_460_311,127019.78,128968.0,18218.955024139006,4272.0,145926.0,746.8,765.0,99.48849179679023,56.0,765.0,1511.920494890251,1589.526987727865,290.548421388581,0.9956611786669297,1677.1063024034268
gen_1493_153_460_312,128315.03,130499.5,15722.454205024736,5590.0,144260.0,751.68,765.0,81.57865897402336,76.0,765.0,1530.8292646513953,1582.4469594532075,261.1405595087345,1.5835587855958158,1655.5945339019934
gen_1493_153_460_313,126130.31,129135.0,19130.21544556935,1549.0,140263.0,744.21,765.0,106.09592782006291,23.0,765.0,1508.960620534318,1587.6598157801197,312.16477046965946,0.3812167295986218,1646.8301307455001
gen_1493_153_460_314,124569.96,129759.5,24177.201081564428,3566.0,144246.0,733.59,765.0,128.79581476119478,45.0,765.0,1481.0674661843327,1581.8849012047563,374.7211385665882,0.7216248851267043,1664.8538290070567
gen_1493_153_460_315,128958.39,130446.0,13573.672609795038,3662.0,142575.0,755.48,765.0,72.19341798252803,49.0,765.0,1542.5125827972654,1581.4932187008767,215.09198991765913,0.8518441541005775,1664.7759678484551
gen_1493_153_460_316,123515.83,129450.5,26857.286378208428,4267.0,140585.0,729.09,765.0,147.69164465195723,55.0,765.0,1485.4599282808726,1584.7752452199484,369.9038536922468,0.8618264598017333,1692.2132500742757
